smi:nz.org.geonet/2016p893513,WAKC,2016-11-26T14:24:05.180794Z,,3.008206192
smi:nz.org.geonet/2016p893513,AMBC,2016-11-26T14:24:07.416890Z,,3.008206192
smi:nz.org.geonet/2016p867380,CULC,2016-11-16T22:20:30.668193Z,2016-11-16T22:20:34.146066Z,3.008592693
smi:nz.org.geonet/2016p867380,WAKC,2016-11-16T22:20:35.536644Z,,3.008592693
smi:nz.org.geonet/2016p867380,AMBC,2016-11-16T22:20:38.242786Z,,3.008592693
smi:nz.org.geonet/2016p868511,CULC,2016-11-17T08:23:08.368303Z,,3.011065193
smi:nz.org.geonet/2016p868511,WAKC,2016-11-17T08:23:12.981546Z,,3.011065193
smi:nz.org.geonet/2016p868511,AMBC,2016-11-17T08:23:16.041753Z,,3.011065193
smi:nz.org.geonet/2021p719328,WTMC,2021-09-24T03:38:15.061684Z,2021-09-24T03:38:19.234709Z,3.012122187
smi:nz.org.geonet/2021p719328,WIGC,2021-09-24T03:38:18.818275Z,2021-09-24T03:38:25.550641Z,3.012122187
smi:nz.org.geonet/2021p719328,SCAC,2021-09-24T03:38:21.305317Z,2021-09-24T03:38:29.986830Z,3.012122187
smi:nz.org.geonet/2021p719328,WAKC,N/A,2021-09-24T03:38:33.202633Z,3.012122187
smi:nz.org.geonet/2016p868601,WAKC,2016-11-17T09:11:10.840724Z,,3.013485883
smi:nz.org.geonet/2016p868601,AMBC,2016-11-17T09:11:12.797487Z,,3.013485883
smi:nz.org.geonet/2016p875622,CULC,2016-11-19T23:32:02.365548Z,,3.013650109
smi:nz.org.geonet/2016p875622,WAKC,2016-11-19T23:32:07.045148Z,,3.013650109
smi:nz.org.geonet/2016p869131,WAKC,2016-11-17T13:53:58.917760Z,,3.013965423
smi:nz.org.geonet/2016p888709,WAKC,2016-11-24T19:44:28.568954Z,,3.014196971
smi:nz.org.geonet/2016p888709,AMBC,2016-11-24T19:44:29.580852Z,,3.014196971
smi:nz.org.geonet/2016p864942,CULC,2016-11-16T00:41:32.474097Z,,3.014220728
smi:nz.org.geonet/2016p864942,WAKC,2016-11-16T00:41:36.844153Z,,3.014220728
smi:nz.org.geonet/2016p866497,CULC,2016-11-16T14:29:52.495664Z,,3.014377569
smi:nz.org.geonet/2016p866497,WAKC,2016-11-16T14:29:57.156874Z,2016-11-16T14:30:03.504866Z,3.014377569
smi:nz.org.geonet/2016p862550,WAKC,2016-11-15T03:27:20.938921Z,2016-11-15T03:27:32.685781Z,3.015649352
smi:nz.org.geonet/2021p749771,ROLC,2021-10-05T09:58:12.958701Z,,3.016635687
smi:nz.org.geonet/2021p749771,LINC,2021-10-05T09:58:13.483499Z,,3.016635687
smi:nz.org.geonet/2021p749771,SLRC,2021-10-05T09:58:14.422610Z,2021-10-05T09:58:17.129461Z,3.016635687
smi:nz.org.geonet/2021p749771,RHSC,2021-10-05T09:58:14.339748Z,,3.016635687
smi:nz.org.geonet/2021p749771,DSLC,2021-10-05T09:58:15.444586Z,2021-10-05T09:58:18.565750Z,3.016635687
smi:nz.org.geonet/2021p749771,SWNC,2021-10-05T09:58:16.107488Z,,3.016635687
smi:nz.org.geonet/2021p749771,GDLC,2021-10-05T09:58:16.438939Z,2021-10-05T09:58:20.002038Z,3.016635687
smi:nz.org.geonet/2022p454991,WSFC,2022-06-18T08:19:46.861685Z,2022-06-18T08:19:49.476351Z,3.017648537
smi:nz.org.geonet/2022p454991,LRSC,2022-06-18T08:19:48.726859Z,2022-06-18T08:19:52.546189Z,3.017648537
smi:nz.org.geonet/2022p454991,PEEC,2022-06-18T08:19:49.425016Z,,3.017648537
smi:nz.org.geonet/2022p454991,RKAC,2022-06-18T08:19:51.067739Z,,3.017648537
smi:nz.org.geonet/2022p454991,HORC,2022-06-18T08:19:52.286092Z,,3.017648537
smi:nz.org.geonet/2022p454991,GDLC,2022-06-18T08:19:53.011628Z,,3.017648537
smi:nz.org.geonet/2022p454991,DSLC,2022-06-18T08:19:53.668717Z,,3.017648537
smi:nz.org.geonet/2016p870735,CULC,2016-11-18T04:07:45.142369Z,2016-11-18T04:07:50.710395Z,3.018322358
smi:nz.org.geonet/2016p870735,WAKC,2016-11-18T04:07:49.643012Z,2016-11-18T04:07:57.995052Z,3.018322358
smi:nz.org.geonet/2019p404401,RKAC,2019-05-30T15:05:26.750909Z,2019-05-30T15:05:30.528039Z,3.018596629
smi:nz.org.geonet/2019p404401,DORC,2019-05-30T15:05:26.834845Z,2019-05-30T15:05:30.653943Z,3.018596629
smi:nz.org.geonet/2019p404401,WSFC,2019-05-30T15:05:28.345697Z,2019-05-30T15:05:33.213998Z,3.018596629
smi:nz.org.geonet/2019p404401,DSLC,2019-05-30T15:05:29.864349Z,2019-05-30T15:05:35.021292Z,3.018596629
smi:nz.org.geonet/2016p895544,CULC,2016-11-27T08:26:22.815732Z,,3.019287165
smi:nz.org.geonet/2016p895544,WAKC,2016-11-27T08:26:27.626581Z,,3.019287165
smi:nz.org.geonet/2016p895544,AMBC,2016-11-27T08:26:30.106100Z,,3.019287165
